Rank,Player Name,Deck Name,Match Record,Game Record,Points,OMW%,TGW%,OGW%,Player Profile Name,Player Profile URL,Decklist URL,Match Total,Location
70,70,VincentDrake,Mono-Green Broodscale,"[1, 3, 0]","[2, 7, 0]",3,47.22222,22.22222,48.87821,VincentDrake,https://melee.gg/Profile/Index/VincentDrake,https://melee.gg/Decklist/View/85c988bc-aa96-4c5a-bf1d-b38200d05f68,4.0,rcq_baltimore_10_26_2025
71,71,NicC51,Mono-Blue Belcher,"[1, 3, 0]","[3, 6, 0]",3,46.66667,33.33333,44.25926,NicC51,https://melee.gg/Profile/Index/NicC51,https://melee.gg/Decklist/View/d476de93-1db1-4fe8-90a7-b38200bac61c,4.0,rcq_baltimore_10_26_2025
72,72,David Tobias,Mono-Green Amulet Titan,"[1, 2, 0]","[3, 5, 0]",3,44.44444,37.5,46.66667,LC_Nightrider,https://melee.gg/Profile/Index/LC_Nightrider,https://melee.gg/Decklist/View/91afe818-b77f-48eb-a484-b38200cb0bcf,3.0,rcq_baltimore_10_26_2025
73,73,gpowerone,Sultai Combo,"[1, 2, 0]","[2, 5, 0]",3,44.44444,28.57143,44.21134,gpowerone,https://melee.gg/Profile/Index/gpowerone,https://melee.gg/Decklist/View/10188441-6403-40bd-a7b7-b381013437da,3.0,rcq_baltimore_10_26_2025
74,74,BeccaBlackwood,Dimir Control,"[1, 2, 0]","[3, 5, 0]",3,42.96296,37.5,46.66667,BeccaBlackwood,https://melee.gg/Profile/Index/BeccaBlackwood,https://melee.gg/Decklist/View/3c900007-1549-41e2-98cb-b38200c5d664,3.0,rcq_baltimore_10_26_2025
75,75,Marc Darwin Ibarra,Esper Midrange,"[1, 3, 0]","[3, 6, 0]",3,40.0,33.33333,46.875,marcdarwinibarra,https://melee.gg/Profile/Index/marcdarwinibarra,https://melee.gg/Decklist/View/b10e02ad-dc09-4af5-afcf-b3820007ac39,4.0,rcq_baltimore_10_26_2025
76,76,Tom Stanton,Azorius Control (Kaheera),"[0, 3, 1]","[2, 7, 0]",1,44.72222,22.22222,47.09013,bigstanno,https://melee.gg/Profile/Index/bigstanno,https://melee.gg/Decklist/View/8a078e02-a4a1-4390-b0b2-b38200d1ddf1,4.0,rcq_baltimore_10_26_2025
77,77,Justin Cavenaugh,Jeskai,"[0, 2, 0]","[2, 4, 0]",0,75.0,33.33333,68.46154,jecavenaugh,https://melee.gg/Profile/Index/jecavenaugh,https://melee.gg/Decklist/View/a1605baf-65ab-4e30-a14e-b38200c4a268,2.0,rcq_baltimore_10_26_2025
78,78,Michael Miller,Izzet Affinity,"[0, 1, 0]","[0, 2, 0]",0,55.55556,0.0,58.33333,mille2ms,https://melee.gg/Profile/Index/mille2ms,https://melee.gg/Decklist/View/f07ad00f-3f87-4268-9243-b382002e8775,1.0,rcq_baltimore_10_26_2025
79,79,Evan Krauss,Dimir Mill,"[0, 2, 0]","[1, 4, 0]",0,55.0,20.0,56.81818,Evap,https://melee.gg/Profile/Index/Evap,https://melee.gg/Decklist/View/af9c7f28-6906-4d05-87a9-b38101624691,2.0,rcq_baltimore_10_26_2025
80,80,Tiffany Nguyen,W-U-R-G,"[0, 4, 0]","[2, 8, 0]",0,54.16667,20.0,50.77381,whatmakesyouhappier,https://melee.gg/Profile/Index/whatmakesyouhappier,https://melee.gg/Decklist/View/828ae46e-8371-4779-a0d0-b38200091e6f,4.0,rcq_baltimore_10_26_2025
81,81,dunkdroog,Izzet Aggro,"[0, 2, 0]","[1, 4, 0]",0,50.0,20.0,43.33333,dunkdroog,https://melee.gg/Profile/Index/dunkdroog,https://melee.gg/Decklist/View/0a04baea-212a-45cd-95f3-b38200dab103,2.0,rcq_baltimore_10_26_2025
82,82,WIK,Esper Blink,"[0, 3, 0]","[1, 6, 0]",0,50.0,14.28571,51.94444,WIK,https://melee.gg/Profile/Index/WIK,https://melee.gg/Decklist/View/514a88c4-569a-4a56-9d11-b3820029b3f9,3.0,rcq_baltimore_10_26_2025
83,83,Anna Schwalenberg,Boros,"[0, 2, 0]","[0, 4, 0]",0,44.44444,0.0,53.57143,schwal,https://melee.gg/Profile/Index/schwal,https://melee.gg/Decklist/View/3e92a529-efbf-4bdd-9f20-b382000b86d7,2.0,rcq_baltimore_10_26_2025
84,84,Kaichen Zhao,Simic Midrange,"[0, 2, 0]","[2, 4, 0]",0,41.66667,33.33333,39.39394,zkc,https://melee.gg/Profile/Index/zkc,https://melee.gg/Decklist/View/81828106-336b-40cc-be87-b38200d0c953,2.0,rcq_baltimore_10_26_2025
85,85,dreweldon,Dimir Murktide,"[0, 2, 0]","[1, 4, 0]",0,36.66667,20.0,35.89744,dreweldon,https://melee.gg/Profile/Index/dreweldon,https://melee.gg/Decklist/View/e63df7b2-eeae-4939-b871-b382005b7d70,2.0,rcq_baltimore_10_26_2025
86,86,Dustyn Nogueira,Colorless Control,"[0, 1, 0]","[1, 2, 0]",0,33.33333,33.33333,33.33333,TheCheeseStandsAlone,https://melee.gg/Profile/Index/TheCheeseStandsAlone,https://melee.gg/Decklist/View/a78d5a91-52ff-417e-91d8-b38200dd9083,1.0,rcq_baltimore_10_26_2025
87,87,EvanE,Izzet Prowess,"[0, 2, 0]","[0, 4, 0]",0,33.33333,0.0,41.66667,EvanE,https://melee.gg/Profile/Index/EvanE,https://melee.gg/Decklist/View/5fee75c3-68e1-4eea-b275-b38200d50d01,2.0,rcq_baltimore_10_26_2025
88,88,Daniel Fournier,Izzet Affinity,"[0, 2, 0]","[0, 4, 0]",0,33.33333,0.0,33.33333,tirentu,https://melee.gg/Profile/Index/tirentu,https://melee.gg/Decklist/View/8db94f11-6061-4591-8be1-b38200d67103,2.0,rcq_baltimore_10_26_2025
